Date,All,ACT,NSW,NRT,QSL,SA,TAS,VIC,WA,Other
2009-08-30,300,0,51,52,162,0,0,1,34,0
2009-08-31,401,0,71,162,111,0,0,0,57,0
2006-01-18,41,0,7,3,23,0,2,0,6,0
2006-01-19,76,0,6,0,15,8,11,19,17,0
2009-11-30,2106,0,34,64,1665,0,0,0,343,0
2006-01-14,102,0,3,0,17,0,0,9,73,0
2006-01-15,69,0,5,0,36,0,0,0,28,0
2014-04-29,341,0,18,54,35,4,0,0,230,0
2014-04-28,336,0,99,20,13,27,11,54,112,0
2014-04-27,413,0,112,9,7,17,0,119,149,0
2014-04-26,457,0,11,43,6,6,0,14,377,0
2014-04-25,585,0,172,20,12,0,0,145,236,0
2014-04-24,789,0,134,9,22,104,0,77,443,0
2014-04-23,624,0,127,87,7,54,0,40,309,0
2014-04-22,755,0,36,70,21,36,0,2,590,0
2014-04-21,352,0,83,74,24,1,0,9,161,0
2014-04-20,236,0,45,25,37,3,0,4,122,0
2007-05-06,373,0,28,168,28,0,7,6,136,0
2007-05-07,453,0,77,93,69,6,3,9,196,0
2005-02-25,175,0,27,34,64,3,0,0,47,0
2005-02-24,292,0,24,21,84,5,0,0,158,0
2005-02-23,231,0,62,27,83,0,0,2,57,0
2005-02-22,227,0,40,75,56,1,0,2,53,0
2005-02-21,541,0,44,23,48,5,1,3,417,0
2007-05-01,262,0,26,53,52,13,14,2,102,0
2007-05-08,366,0,45,86,43,2,8,14,168,0
2007-05-09,1209,0,40,579,34,5,9,20,522,0
2008-09-30,1005,0,52,165,565,4,0,6,213,0
2012-10-08,2478,0,20,951,434,10,0,3,1060,0
2001-11-30,1429,0,24,245,415,7,1,0,737,0
2001-05-01,523,0,0,180,25,24,2,12,280,0
2001-05-02,494,0,11,293,49,20,5,19,97,0
2009-02-20,107,0,1,1,21,3,0,52,29,0
2009-02-27,88,0,9,0,29,4,1,43,2,0
2009-02-26,106,0,12,0,25,4,0,50,15,0
2004-04-02,616,0,128,58,46,4,8,29,343,0
2004-04-03,208,0,14,49,20,22,2,60,41,0
2004-04-01,397,0,133,4,79,18,3,8,152,0
2004-04-06,301,0,47,22,19,15,27,45,126,0
2004-04-07,823,0,68,51,26,90,60,194,334,0
2004-04-04,118,0,13,50,5,0,10,22,18,0
2004-04-05,579,0,99,47,23,148,36,110,116,0
2004-04-08,400,0,86,8,9,83,79,97,38,0
2004-04-09,274,1,77,25,7,5,12,92,55,0
2007-06-07,672,0,4,518,8,0,38,4,100,0
2007-06-06,309,0,4,116,13,0,7,0,169,0
2007-06-05,736,0,17,484,4,1,28,1,201,0
2007-06-04,316,0,12,65,47,0,29,2,161,0
2007-06-03,438,0,8,213,24,1,0,1,191,0
2007-06-02,432,0,21,116,53,0,0,1,241,0
2007-06-01,428,0,19,226,40,1,0,0,142,0
2007-06-09,649,0,3,467,46,0,8,0,125,0
2007-06-08,716,0,2,512,21,0,8,0,173,0
2002-08-04,263,0,22,38,98,0,0,0,105,0
2006-06-21,472,0,47,322,13,1,0,0,89,0
2002-08-06,404,0,43,109,63,0,0,0,189,0
2002-08-07,495,0,2,352,38,0,0,0,103,0
2002-08-01,433,0,18,212,30,0,0,0,173,0
2002-08-02,288,0,3,101,41,0,0,0,143,0
2002-08-03,609,0,18,302,30,0,0,0,259,0
2005-09-17,760,0,2,306,179,0,0,0,273,0
2005-09-16,164,0,1,98,25,0,0,0,40,0
2005-09-15,466,0,58,161,183,0,0,0,64,0
2005-09-14,571,0,27,347,170,0,0,0,27,0
2005-09-13,444,0,42,100,223,0,0,0,79,0
2005-09-12,359,0,25,189,93,0,0,0,52,0
2005-09-11,208,0,8,69,110,0,0,0,21,0
2005-09-10,376,0,17,207,98,0,0,0,54,0
2005-09-19,768,0,33,465,227,2,0,2,39,0
2005-09-18,561,0,22,147,352,0,0,0,40,0
2008-10-14,1001,0,1,40,158,0,1,0,801,0
2008-10-15,832,0,1,158,95,1,26,3,548,0
2008-10-16,1440,0,11,50,290,8,8,4,1069,0
2008-10-17,868,0,23,67,320,1,8,6,443,0
2008-10-10,1035,0,5,165,401,0,2,1,461,0
2008-10-11,1218,0,5,231,200,1,2,2,777,0
2008-10-12,965,0,3,105,231,1,9,0,616,0
2008-10-13,1053,0,11,192,91,1,15,0,743,0
2008-10-18,1096,0,7,64,276,0,5,2,742,0
2008-10-19,783,0,19,157,243,0,7,0,357,0
2001-07-28,719,0,0,552,103,3,0,0,61,0
2001-07-29,491,0,5,290,28,0,0,0,168,0
2012-10-06,2404,0,47,1247,334,6,0,0,770,0
2001-07-25,253,0,0,78,84,1,0,0,90,0
2001-07-26,758,0,0,663,31,2,0,0,62,0
2001-07-27,390,0,0,194,46,2,0,0,148,0
2001-07-20,174,0,12,84,53,1,0,0,24,0
2001-07-21,280,0,2,186,82,3,0,0,7,0
2001-07-22,439,0,11,351,26,1,0,0,50,0
2001-07-23,233,0,4,144,68,4,0,0,13,0
2011-04-08,1302,0,430,82,6,133,83,475,93,0
2011-04-09,232,0,100,58,8,0,0,42,24,0
2011-04-04,670,0,283,9,13,118,9,104,134,0
2011-04-05,607,0,230,0,21,156,4,127,69,0
2011-04-06,783,0,246,39,13,240,20,222,3,0
2011-04-07,1067,0,243,60,19,450,14,260,21,0
2011-04-01,505,0,260,23,5,56,0,118,43,0
2011-04-02,361,0,147,46,9,36,0,81,42,0
2011-04-03,176,2,112,30,6,1,0,22,3,0
2012-10-04,1906,0,102,730,343,19,8,11,693,0
2005-04-30,691,0,62,432,28,1,1,6,161,0
2014-01-22,382,0,61,1,167,63,10,78,2,0
2014-01-23,291,0,48,11,185,7,0,36,4,0
2003-03-19,83,0,24,2,22,3,0,1,31,0
2003-03-18,200,0,88,14,66,13,0,0,19,0
2003-03-13,209,0,39,6,35,8,5,1,115,0
2003-03-12,131,0,23,14,31,13,5,13,32,0
2003-03-11,286,0,33,4,51,21,0,2,175,0
2003-03-10,125,0,32,0,25,6,0,0,62,0
2003-03-17,153,0,75,7,24,15,1,10,21,0
2003-03-16,125,0,37,3,38,1,0,1,45,0
2003-03-15,135,0,29,4,58,0,0,1,43,0
2003-03-14,89,0,20,10,42,4,0,2,11,0
2009-12-19,88,2,6,4,50,0,0,0,26,0
2009-12-18,424,0,2,9,363,0,0,0,50,0
2009-12-13,1194,0,209,7,736,0,0,0,242,0
2009-12-12,494,0,120,1,266,0,0,2,105,0
2009-12-11,699,0,205,17,394,0,0,2,81,0
2009-12-10,1318,0,120,59,833,0,0,0,306,0
2009-12-17,494,0,46,23,353,0,0,0,72,0
2009-12-16,272,0,20,9,229,0,1,0,13,0
2009-12-15,606,0,15,14,451,5,2,8,111,0
2009-12-14,654,0,4,7,411,1,2,2,227,0
2014-01-25,59,0,10,1,22,25,0,0,1,0
2001-03-28,270,0,86,17,24,4,22,2,115,0
2015-06-25,1016,0,0,775,19,0,0,2,220,0
2015-06-26,842,0,7,614,72,0,0,0,149,0
2015-06-27,784,0,6,657,32,0,0,0,89,0
2015-06-20,264,0,1,184,14,0,1,0,64,0
2015-06-21,298,0,2,122,37,0,0,0,137,0
2015-06-22,304,0,1,191,52,0,0,0,60,0
2015-06-23,339,0,1,168,14,2,0,2,152,0
2001-03-20,42,0,3,8,15,1,0,0,15,0
2001-03-21,34,0,6,0,11,0,0,1,16,0
2001-03-22,67,0,2,4,24,3,0,0,34,0
2001-03-23,62,0,22,0,19,19,0,0,2,0
2001-03-24,71,0,0,0,22,5,0,0,44,0
2015-06-29,474,0,15,354,35,0,4,0,66,0
2001-03-26,109,0,7,4,30,1,0,0,67,0
2001-03-27,137,0,20,23,36,0,3,0,55,0
2004-11-30,1410,0,39,172,905,0,0,0,294,0
2007-09-24,1504,0,43,781,375,2,0,2,301,0
2007-09-25,1411,0,60,843,222,1,8,5,272,0
2007-02-09,244,0,37,29,104,0,0,5,69,0
2007-09-27,1639,0,45,968,348,0,0,2,276,0
2007-09-20,3063,0,63,2343,398,0,5,0,254,0
2007-09-21,1372,0,47,794,285,0,3,0,243,0
2007-09-22,1984,0,23,1272,403,2,10,7,267,0
2007-09-23,2257,0,37,1670,209,2,2,0,337,0
2007-02-03,253,0,39,0,40,0,0,3,171,0
2012-10-03,2681,0,50,1266,315,18,10,8,1014,0
2007-02-01,96,0,9,9,2,0,1,15,60,0
2012-10-01,2030,0,32,785,231,12,1,6,963,0
2007-09-28,1613,0,103,721,307,0,0,0,482,0
2007-02-06,171,9,46,3,51,0,7,19,36,0
2007-02-05,389,4,132,2,53,1,0,32,165,0
2007-02-04,400,0,79,8,34,0,0,4,275,0
2002-01-30,428,0,18,226,55,4,0,0,125,0
2002-01-31,359,0,14,122,158,0,1,0,64,0
2016-12-22,82,0,3,3,36,2,4,0,34,0
2016-12-23,171,0,10,0,107,0,0,0,54,0
2016-12-20,125,0,23,2,62,2,4,1,31,0
2016-12-21,244,0,12,3,182,0,5,0,42,0
2016-12-26,32,0,2,0,14,0,0,0,16,0
2016-12-27,83,0,5,0,24,0,0,0,54,0
2016-12-24,61,0,5,0,40,0,0,3,13,0
2016-12-25,33,0,3,0,21,1,0,2,6,0
2016-12-28,107,0,7,0,44,1,0,0,55,0
2003-12-30,120,0,7,1,77,1,7,0,27,0
2005-12-31,472,0,23,14,350,19,0,54,12,0
2005-12-30,447,0,16,2,294,79,2,6,48,0
2009-08-10,549,0,48,165,173,0,0,0,163,0
2009-08-11,424,0,26,208,159,0,0,0,31,0
2009-08-12,643,0,37,143,340,0,0,0,123,0
2009-08-13,556,0,62,171,200,0,0,1,122,0
2009-08-14,616,0,55,53,420,0,0,0,88,0
2009-08-15,740,1,70,164,417,8,0,1,79,0
2009-08-16,678,0,107,126,387,0,0,0,58,0
2009-08-17,570,0,71,86,376,0,0,0,37,0
2009-08-18,586,0,54,251,219,2,2,0,58,0
2009-08-19,599,0,88,96,332,1,0,2,80,0
2008-02-17,122,0,44,0,5,12,0,0,61,0
2008-02-16,70,0,47,4,4,0,1,3,11,0
2008-02-15,22,0,3,2,9,1,0,0,7,0
2008-02-14,58,1,4,42,0,0,0,0,11,0
2008-02-13,93,0,1,40,2,0,0,0,50,0
2008-02-12,43,0,3,21,0,0,0,0,19,0
2008-02-11,19,0,0,3,2,1,0,1,12,0
2008-02-10,35,0,5,17,2,0,0,0,11,0
2008-02-19,48,0,13,0,9,0,0,0,26,0
2008-02-18,47,0,7,2,4,16,4,0,14,0
2006-01-30,71,0,7,0,55,0,0,4,5,0
2006-01-31,119,0,26,1,89,0,0,1,2,0
2010-11-30,177,0,0,54,72,0,0,1,50,0
2012-08-03,918,0,20,543,120,3,0,3,229,0
2014-01-24,101,0,0,3,95,2,0,0,1,0
2012-08-02,861,0,49,399,294,1,0,0,118,0
2016-04-29,224,0,14,39,10,5,0,0,156,0
2016-04-28,488,1,165,167,9,1,8,12,125,0
2016-04-21,757,4,101,429,19,1,2,3,198,0
2016-04-20,737,0,100,117,41,3,23,33,420,0
2016-04-23,572,0,86,54,14,2,5,13,398,0
2016-04-22,1025,0,39,487,25,30,4,10,430,0
2016-04-25,779,0,133,154,37,19,19,61,356,0
2016-04-24,1593,0,109,593,13,19,17,44,798,0
2016-04-27,582,0,223,27,22,16,8,7,279,0
2016-04-26,932,0,328,151,31,36,19,79,288,0
2006-05-18,526,5,116,88,42,42,5,2,226,0
2006-05-19,535,10,162,50,9,21,3,73,207,0
2012-08-01,886,0,17,512,105,8,0,8,236,0
2006-11-19,3728,0,193,205,1679,52,1,2,1596,0
2006-11-18,3252,0,79,444,1213,26,0,0,1490,0
2006-05-30,621,0,144,128,77,9,16,23,224,0
2006-05-31,838,0,167,300,71,6,2,21,271,0
2006-11-15,2791,0,72,438,1375,9,0,0,897,0
2006-11-14,3637,0,46,540,667,27,0,0,2357,0
2006-11-17,4724,0,19,231,2565,4,1,1,1903,0
2006-11-16,5589,0,6,543,1252,28,1,0,3759,0
2006-11-11,2949,0,10,913,502,14,0,0,1510,0
2006-11-10,1719,0,10,321,735,12,0,0,641,0
2006-11-13,4070,0,5,523,1058,36,0,0,2448,0
2006-11-12,3065,0,7,528,730,50,0,0,1750,0
2007-05-28,217,1,36,47,68,0,4,0,61,0
2007-05-29,233,0,47,100,25,0,4,0,57,0
2006-05-11,719,0,89,94,50,3,3,2,478,0
2007-05-20,138,0,7,93,18,3,0,0,17,0
2007-05-21,175,0,25,64,43,1,0,0,42,0
2007-05-22,365,0,24,178,34,0,6,3,120,0
2007-05-23,410,0,27,207,70,1,0,0,105,0
2007-05-24,403,8,29,121,59,5,0,15,166,0
2007-05-25,629,2,51,206,61,5,2,18,284,0
2007-05-26,258,0,36,70,20,6,1,1,124,0
2007-05-27,294,0,37,157,28,0,2,7,63,0
2013-11-30,191,0,11,14,24,16,0,3,123,0
2015-10-16,1197,0,19,510,259,4,13,0,392,0
2015-10-17,1057,0,14,390,107,4,20,0,522,0
2015-10-14,918,0,14,339,292,1,6,0,266,0
2015-10-15,1069,0,12,488,133,0,20,2,414,0
2015-10-12,834,0,10,286,124,0,1,0,413,0
2015-10-13,938,0,18,320,167,0,1,1,431,0
2015-10-10,727,0,27,309,69,0,13,1,308,0
2015-10-11,766,0,21,128,186,0,2,0,429,0
2015-10-18,820,0,6,89,337,3,4,0,381,0
2015-10-19,1333,0,15,380,312,7,16,7,596,0
2011-12-30,724,0,1,173,119,6,0,9,416,0
2011-12-31,660,0,2,168,236,13,0,0,241,0
2004-04-24,312,0,50,147,32,0,0,0,83,0
2004-04-25,605,0,55,239,21,8,0,3,279,0
2004-04-26,506,0,72,72,14,19,11,48,269,1
2004-04-27,697,0,246,104,6,40,38,97,166,0
2004-04-20,842,0,205,66,30,190,50,115,186,0
2004-04-21,920,12,248,84,28,103,107,113,225,0
2004-04-22,494,4,210,37,20,3,65,17,138,0
2004-04-23,690,0,56,204,19,1,0,2,408,0
2003-06-30,220,0,0,32,122,0,0,0,66,0
2004-04-28,1138,0,89,61,5,203,14,297,469,0
2004-04-29,459,0,95,69,3,1,22,54,215,0
2010-07-31,235,0,0,114,18,0,0,0,103,0
2010-07-30,158,0,1,57,77,0,0,0,23,0
2000-11-30,842,0,0,56,127,3,0,0,656,0
2013-07-21,202,0,3,106,3,0,0,0,90,0
2013-07-20,285,0,0,123,96,0,0,0,66,0
2013-07-23,1189,0,10,942,48,0,0,2,187,0
2013-07-22,297,0,14,69,69,0,0,0,145,0
2013-07-25,1131,0,26,888,110,2,0,0,105,0
2013-07-24,601,0,11,349,93,0,0,0,148,0
2013-07-27,500,0,29,286,99,0,0,0,86,0
2013-07-26,713,0,22,430,79,0,0,1,181,0
2013-07-29,254,0,8,44,91,1,0,0,110,0
2013-07-28,318,0,12,148,23,0,0,0,135,0
2006-03-18,58,0,11,0,20,0,0,4,23,0
2006-03-19,52,0,5,0,13,0,2,3,29,0
2006-03-16,130,2,27,0,34,1,1,1,64,0
2017-02-28,121,0,12,7,7,12,3,0,80,0
2006-03-17,171,0,33,0,56,0,0,14,68,0
2017-02-26,66,3,8,26,4,0,0,3,22,0
2017-02-27,170,0,42,15,17,17,16,3,60,0
2017-02-24,164,0,28,16,47,12,1,0,60,0
2017-02-25,102,0,14,3,52,0,0,1,32,0
2017-02-22,154,0,37,55,8,0,0,3,51,0
2017-02-23,155,0,46,23,14,5,0,0,67,0
2017-02-20,138,0,50,1,10,1,4,0,72,0
2017-02-21,112,0,33,1,7,9,0,0,62,0
2006-03-15,166,0,43,0,102,0,0,0,21,0
2006-03-12,57,0,32,0,16,0,0,7,2,0
2006-03-13,90,0,29,0,38,1,0,0,22,0
2006-03-10,135,0,25,0,55,30,5,0,20,0
2005-04-18,388,0,101,40,67,9,2,14,155,0
2005-04-19,1177,0,182,171,80,58,31,40,615,0
2005-04-10,161,0,73,3,20,1,1,2,61,0
2005-04-11,307,0,77,1,28,28,5,37,131,0
2005-04-12,933,3,202,1,80,130,32,338,147,0
2005-04-13,472,1,177,10,97,5,15,77,90,0
2005-04-14,484,0,82,13,23,0,27,1,338,0
2005-04-15,700,0,32,98,54,38,29,18,431,0
2005-04-16,284,0,22,26,42,0,51,27,116,0
2005-04-17,255,0,30,37,48,1,0,11,128,0
2017-09-09,1215,0,56,631,161,1,3,0,363,0
2017-09-08,1057,0,66,450,319,0,0,2,220,0
2017-09-05,865,0,154,277,287,0,1,0,146,0
2017-09-04,739,0,83,312,136,0,1,0,207,0
2017-09-07,876,0,96,410,263,0,0,0,107,0
2017-09-06,1188,0,134,613,146,0,4,0,291,0
2017-09-01,626,0,91,243,159,0,0,1,132,0
2017-09-03,704,0,72,307,157,0,0,0,168,0
2017-09-02,981,0,36,524,82,0,0,0,339,0
2013-08-19,508,0,18,187,190,0,0,0,113,0
2013-08-18,397,0,43,62,100,0,0,0,192,0
2013-08-15,625,0,45,232,132,7,0,5,204,0
2013-08-14,373,0,35,47,163,3,0,0,125,0
2013-08-17,535,0,17,139,93,0,0,0,286,0
2013-08-16,407,0,96,40,116,2,0,3,150,0
2013-08-11,568,0,32,137,136,66,0,0,197,0
2013-08-10,721,1,43,240,137,48,0,1,251,0
2013-08-13,403,0,27,161,86,7,0,4,118,0
2013-08-12,431,0,59,69,156,17,0,0,130,0
2015-04-26,959,0,6,362,87,0,0,0,504,0
2015-04-27,1856,0,62,206,104,13,0,4,1467,0
2015-04-24,674,0,37,328,75,6,0,2,226,0
2015-04-25,980,0,19,308,147,0,0,0,506,0
2015-04-22,1420,0,73,328,38,145,21,152,663,0
2015-04-23,435,0,74,137,77,0,1,47,99,0
2015-04-20,955,0,11,279,27,25,10,35,568,0
2015-04-21,895,0,24,237,57,56,28,57,436,0
2015-04-28,1164,0,72,383,98,1,7,15,588,0
2015-04-29,1697,0,75,647,34,19,7,28,887,0
2004-11-19,1223,0,6,586,272,1,0,1,357,0
2004-11-18,2178,0,14,940,593,0,0,0,631,0
2004-11-13,3060,0,48,391,1751,0,0,0,870,0
2004-11-12,1470,0,7,537,646,0,0,3,277,0
2004-11-11,1670,0,6,369,813,0,0,0,482,0
2004-11-10,1572,0,6,804,453,1,0,5,303,0
2004-11-17,2916,0,11,1506,375,27,2,3,992,0
2004-11-16,3389,0,41,1372,1198,2,0,7,769,0
2004-11-15,2775,0,27,922,1279,2,0,4,541,0
2004-11-14,3068,0,10,785,1681,0,0,0,592,0
2012-10-28,2343,1,46,633,390,19,6,21,1227,0
2012-10-29,3129,0,2,606,257,33,29,23,2179,0
2012-10-24,3737,2,59,893,347,186,1,4,2245,0
2012-10-25,2482,4,116,536,870,62,0,3,891,0
2012-10-26,2266,4,14,442,726,2,0,0,1078,0
2012-10-27,2593,1,25,474,568,15,0,0,1510,0
2012-10-20,6275,0,435,527,1048,158,0,6,4101,0
2012-10-21,5371,0,3,775,628,316,1,1,3647,0
2012-10-22,8506,0,109,1367,1387,567,0,3,5073,0
2012-10-23,6838,0,80,1959,783,680,0,4,3332,0
2017-10-21,434,0,3,89,8,0,0,0,334,0
2017-10-20,554,0,0,112,17,5,11,1,408,0
2017-10-23,678,0,1,269,108,5,14,1,280,0
2017-10-22,489,0,5,171,39,0,38,0,236,0
2017-10-25,1238,0,8,619,260,2,0,1,348,0
2017-10-24,1269,0,38,699,89,0,2,0,441,0
2017-10-27,1111,0,26,496,203,0,0,10,376,0
2017-10-26,1419,0,4,753,281,2,1,6,372,0
2017-10-29,1300,0,21,387,106,6,5,3,772,0
2017-10-28,1064,0,2,159,298,1,1,1,602,0
2014-06-30,649,0,15,251,121,0,0,0,262,0
2002-06-19,232,0,16,45,110,1,0,0,60,0
2002-06-18,422,0,0,320,1,1,0,0,100,0
2002-06-11,304,0,0,247,1,0,0,0,56,0
2002-06-10,162,0,3,75,32,0,0,0,52,0
2002-06-13,173,0,2,132,21,0,1,0,17,0
2002-06-12,186,0,21,83,26,4,0,0,52,0
2002-06-15,203,0,6,121,36,0,0,0,40,0
2002-06-14,269,0,2,157,12,0,1,0,97,0
2002-06-17,145,0,6,56,63,2,0,0,18,0
2002-06-16,247,0,13,168,12,0,0,0,54,0
2000-12-14,38,0,0,6,0,0,2,0,30,0
2000-12-15,69,0,3,1,0,0,6,5,54,0
2009-06-05,269,0,4,167,71,1,0,0,26,0
2009-06-04,204,0,3,102,65,5,0,0,29,0
2012-12-24,506,0,19,78,137,46,1,0,225,0
2012-12-25,431,0,32,53,94,75,2,0,175,0
2009-06-01,416,0,3,320,6,4,1,2,80,0
2009-06-03,320,0,4,242,56,3,0,0,15,0
2012-12-21,392,0,24,15,273,16,0,1,63,0
2002-01-10,388,0,17,10,59,38,0,7,257,0
2002-01-11,145,0,7,2,20,13,0,0,103,0
2002-01-12,254,0,55,7,36,0,0,5,151,0
2002-01-13,434,0,27,6,0,18,0,0,383,0
2002-01-14,237,0,21,21,43,4,0,0,148,0
2002-01-15,533,0,12,10,89,3,0,0,419,0
2002-01-16,256,0,9,37,18,2,0,0,190,0
2002-01-17,492,0,7,7,65,0,0,2,411,0
2002-01-18,372,0,2,259,26,1,0,0,84,0
2002-01-19,256,0,23,36,76,5,3,4,109,0
2003-10-31,1815,0,1,356,1172,0,0,1,285,0
2003-10-30,1875,0,19,841,562,0,2,2,449,0
2016-12-04,707,0,14,120,371,0,5,0,197,0
2016-12-05,1085,0,12,67,886,0,28,0,92,0
2016-12-06,1151,0,15,206,626,0,126,1,177,0
2016-12-07,1184,0,0,117,628,1,44,3,391,0
2016-12-01,691,0,18,92,189,3,0,2,387,0
2016-12-02,916,0,16,38,345,17,5,4,491,0
2016-12-03,1213,0,13,43,676,2,3,5,471,0
2016-12-08,741,0,1,156,352,0,2,0,230,0
2016-12-09,612,0,26,44,456,1,0,1,84,0
2002-02-15,158,0,13,111,17,0,0,0,17,0
2002-02-14,247,0,5,211,1,2,0,1,27,0
2002-02-17,105,0,3,74,13,3,0,0,12,0
2002-02-16,107,0,1,39,25,1,0,0,41,0
2002-02-11,192,0,36,17,136,0,0,0,3,0
2002-02-10,78,0,2,50,15,1,0,0,10,0
2002-02-13,127,0,19,58,14,4,0,2,30,0
2002-02-12,185,0,8,73,94,0,0,0,10,0
2002-02-19,54,0,1,29,5,11,2,0,6,0
2002-02-18,168,0,17,7,36,4,1,0,103,0
2005-12-19,494,0,20,18,373,12,1,6,64,0
2005-12-18,727,0,42,4,566,11,0,0,104,0
2005-12-17,385,0,15,73,183,22,0,0,92,0
2005-12-16,574,0,3,19,480,6,0,0,66,0
2005-12-15,605,0,15,55,472,0,3,0,60,0
2005-12-14,1019,0,43,49,834,4,0,3,86,0
2005-12-13,836,0,15,21,694,11,0,0,95,0
2005-12-12,744,0,23,18,627,0,0,0,76,0
2005-12-11,689,0,29,14,588,0,0,3,55,0
2005-12-10,454,0,30,3,299,28,0,5,89,0
2012-06-01,314,0,17,41,7,2,0,0,247,0
2012-06-03,513,0,1,216,28,0,0,3,265,0
2012-06-02,576,0,0,278,8,7,0,8,275,0
2012-06-05,690,0,0,307,29,1,0,0,353,0
2012-06-04,683,0,12,352,55,0,0,7,257,0
2012-06-07,942,0,4,663,14,5,0,0,256,0
2012-06-06,944,0,9,608,104,1,7,0,215,0
2012-06-09,882,0,5,572,50,7,0,0,248,0
2012-06-08,514,0,6,227,96,6,2,0,177,0
2010-11-10,779,0,1,372,176,0,0,0,230,0
2010-11-11,462,0,7,222,37,0,1,22,173,0
2010-11-12,669,0,9,224,89,0,0,1,346,0
2010-11-13,196,0,2,90,27,0,0,0,77,0
2010-11-14,138,0,3,14,49,0,0,0,72,0
2010-11-15,288,0,0,122,87,0,0,0,79,0
2010-11-16,212,0,0,80,74,0,0,5,53,0
2010-11-17,195,0,0,62,60,1,0,9,63,0
2010-11-18,289,0,2,119,38,0,0,4,126,0
2010-11-19,374,0,2,145,111,5,7,5,99,0
2006-01-16,87,0,6,0,70,1,0,0,10,0
2006-01-17,83,0,7,0,66,0,0,0,10,0
2006-01-10,65,0,11,2,21,0,0,2,29,0
2006-01-11,61,0,10,8,10,8,0,0,25,0
2006-01-12,63,0,16,1,26,0,0,1,19,0
2006-01-13,46,0,1,3,18,0,0,4,20,0
2016-04-03,561,0,124,14,13,8,0,111,291,0
2016-04-02,359,8,178,11,28,2,0,13,119,0
2016-04-01,359,2,140,4,14,5,0,35,159,0
2016-04-07,470,16,274,4,18,0,9,1,148,0
2016-04-06,421,18,85,12,27,4,3,0,272,0
2016-04-05,524,15,235,14,8,15,8,86,143,0
2016-04-04,1047,2,243,7,21,247,3,220,304,0
2016-04-09,410,2,79,4,35,1,3,52,234,0
2016-04-08,407,0,61,90,40,22,9,46,139,0
2010-12-15,282,0,8,134,108,4,0,1,27,0
2010-12-14,206,0,7,58,76,20,0,1,44,0
2010-12-17,46,0,0,18,26,0,0,0,2,0
2010-12-16,184,0,8,41,130,0,0,1,4,0
2010-12-11,44,0,2,9,2,0,0,0,31,0
2010-12-10,30,0,3,7,3,0,0,0,17,0
2010-12-13,77,0,4,15,38,1,0,0,19,0
2010-12-12,61,0,1,1,3,0,0,0,56,0
2010-12-19,5,0,1,1,1,0,0,0,2,0
2010-12-18,21,0,4,0,10,0,0,0,7,0
2006-11-30,2449,0,77,412,664,85,16,7,1188,0
2015-03-09,410,0,195,62,8,0,2,47,96,0
2015-03-08,258,0,46,40,30,0,0,41,101,0
2015-03-01,44,0,15,1,21,0,0,0,7,0
2015-03-03,116,0,31,22,14,9,3,25,12,0
2015-03-02,71,0,46,8,10,1,0,0,6,0
2015-03-05,224,0,104,2,46,6,1,28,37,0
2015-03-04,227,0,105,2,14,3,5,67,31,0
2015-03-07,186,0,90,33,20,0,0,14,29,0
2015-03-06,181,0,113,7,20,5,3,4,29,0
2013-11-13,555,0,10,36,109,1,0,1,398,0
2013-11-12,709,2,19,129,76,1,0,0,482,0
2013-11-11,960,0,8,100,300,0,0,2,550,0
2013-11-10,1008,0,31,161,169,7,0,5,635,0
2013-11-17,392,0,3,190,64,7,0,12,116,0
2013-11-16,779,0,11,170,492,9,2,0,95,0
2013-11-15,604,0,17,80,314,1,0,0,192,0
2013-11-14,592,0,21,113,161,0,0,4,293,0
2013-11-19,326,0,8,44,111,0,0,3,160,0
2013-11-18,331,0,1,60,156,16,5,1,92,0
2011-12-10,513,0,1,60,324,0,0,0,128,0
2011-12-11,583,0,1,37,220,4,0,0,321,0
2011-12-12,512,0,1,24,252,1,3,2,229,0
2011-12-13,1105,0,4,57,765,0,2,1,276,0
2011-12-14,1035,0,1,59,712,1,0,2,260,0
2011-12-15,705,0,1,62,491,0,0,0,151,0
2011-12-16,426,0,4,71,183,0,2,4,162,0
2011-12-17,124,0,5,3,54,0,1,0,61,0
2011-12-18,207,0,0,15,78,0,0,0,114,0
2011-12-19,431,0,2,125,165,3,0,0,136,0
2006-05-12,833,0,239,97,28,7,34,83,345,0
2006-05-13,663,0,93,200,24,6,0,10,330,0
2006-05-14,272,0,57,33,24,1,1,4,152,0
2006-05-15,780,9,207,110,28,89,11,96,230,0
2006-05-16,667,25,278,82,29,18,23,66,146,0
2006-05-17,899,7,293,165,30,59,15,25,305,0
2003-06-18,305,0,18,65,85,0,8,1,128,0
2003-06-19,507,0,37,173,37,0,4,0,256,0
2003-06-14,223,0,14,107,29,0,0,0,73,0
2003-06-15,393,0,15,180,53,0,0,0,145,0
2003-06-16,231,0,43,45,52,0,0,0,91,0
2003-06-17,545,2,51,226,62,0,17,0,187,0
2003-06-10,585,0,26,302,56,1,1,2,197,0
2003-06-11,496,0,61,180,91,7,0,0,157,0
2003-06-12,475,2,53,269,39,0,0,2,110,0
2003-06-13,469,0,23,226,31,0,0,0,189,0
2015-10-30,1223,0,3,430,318,17,1,0,454,0
2015-10-31,1590,0,5,529,236,13,0,0,807,0
2006-10-18,907,0,13,330,235,0,1,3,325,0
2006-10-19,1207,0,14,575,230,0,8,3,377,0
